Farm_ID,State,District,Crop,Season,Farm_Area_Hectares,Rainfall_mm,Avg_Temperature_C,Humidity_pct,Sunlight_Hours_Day,Soil_pH,Soil_Moisture_pct,Nitrogen_kg_ha,Phosphorus_kg_ha,Potassium_kg_ha,Irrigation_Method,Fertilizer_kg_ha,Pesticide_Litre_ha,Seed_Quality_Score,Yield_Tonnes_Ha,Production_Tonnes,Market_Price_INR_Tonne,Total_Cost_INR,Revenue_INR,Profit_INR,Water_Used_m3,Water_Efficiency_t_per_1000m3,Disease_Pest_Risk_pct,Profit_Margin_pct,Revenue_per_Hectare_INR,Cost_per_Hectare_INR,Profit_per_Hectare_INR,Production_per_Hectare,Profit_Status
SF11562,Tamil Nadu,Nashik,Groundnut,Rabi,6.54,391.5,21.4,73.1,7.5,6.08,22.3,93.7,61.5,109.8,Flood,223.2,2.79,0.96,0.8,5.23,60378,501937,315777,-186160,4033,1.297,52.9,-58.95299530998142,48283.94495412844,76748.77675840979,-28464.831804281344,0.7996941896024465,Loss-making
SF11563,Tamil Nadu,Ludhiana,Pulses,Kharif,8.1,797.5,33.9,82.3,7.5,6.95,37.3,94.3,58.5,92.7,Rainfed,211.7,4.42,0.89,1.1,8.91,78354,586986,698134,111148,1586,5.618,76.9,15.92072582054448,86189.38271604938,72467.40740740742,13721.975308641975,1.1,Profitable
SF11564,Punjab,Nashik,Cotton,Zaid,8.18,80.0,32.9,67.2,9.3,5.3,18.7,135.0,45.0,50.4,Sprinkler,139.6,7.39,0.71,0.3,2.45,60543,483844,148330,-335514,6197,0.395,19.5,-226.19429650104496,18133.251833740833,59149.633251833744,-41016.38141809291,0.2995110024449878,Loss-making
SF11565,Karnataka,Krishna,Wheat,Kharif,9.85,1019.2,29.8,73.5,8.4,6.23,25.9,181.7,58.8,76.8,Rainfed,40.0,7.19,0.89,1.98,19.5,22863,519279,445828,-73451,3130,6.23,63.1,-16.475187740563626,45261.72588832487,52718.68020304569,-7456.954314720812,1.9796954314720814,Loss-making
SF11566,Tamil Nadu,Nalgonda,Wheat,Kharif,9.19,721.4,27.7,60.8,7.5,6.94,29.0,144.7,69.3,112.3,Rainfed,163.2,5.89,0.95,3.25,29.87,23711,537518,708248,170730,2476,12.064,55.3,24.105962883057913,77067.24700761698,58489.44504896627,18577.801958650707,3.2502720348204575,Profitable
SF11567,Maharashtra,Erode,Maize,Kharif,12.37,1136.7,30.4,68.4,6.5,6.53,22.3,99.4,78.3,103.0,Rainfed,155.3,6.29,0.78,3.21,39.71,24963,814805,991281,176476,3548,11.192,67.6,17.80282281209869,80135.89329021827,65869.44219886823,14266.451091350042,3.2101859337105902,Profitable
SF11568,Maharashtra,Nashik,Wheat,Zaid,3.78,80.0,29.4,52.0,9.3,6.37,22.5,112.5,54.8,112.8,Rainfed,134.7,3.03,0.94,1.81,6.84,24822,235978,169782,-66196,1181,5.792,32.9,-38.98882095864108,44915.87301587302,62428.042328042335,-17512.169312169313,1.8095238095238095,Loss-making
SF11569,Andhra Pradesh,Nalgonda,Maize,Kharif,8.15,984.3,28.4,73.9,8.3,7.0,32.7,149.2,76.3,164.2,Sprinkler,270.3,5.19,0.73,4.03,32.84,22780,496066,748095,252029,4261,7.707,53.6,33.68943783877716,91790.79754601227,60866.99386503067,30923.803680981593,4.029447852760736,Profitable
SF11570,Andhra Pradesh,Raichur,Chilli,Kharif,12.94,702.5,28.6,82.2,6.1,6.98,35.3,110.5,68.1,135.3,Rainfed,157.1,2.34,0.96,2.81,36.36,105099,717338,3821400,3104062,5055,7.193,53.9,81.22839796933062,295316.84698608966,55435.70324574962,239881.14374034005,2.8098918083462134,Profitable
SF11571,Andhra Pradesh,Nashik,Wheat,Kharif,11.72,733.0,29.0,81.5,8.1,7.32,34.8,155.1,49.9,111.9,Rainfed,140.5,3.18,0.74,1.94,22.74,26708,684718,607340,-77378,2909,7.817,68.1,-12.740474857575656,51820.819112627985,58423.03754266211,-6602.21843003413,1.9402730375426618,Loss-making
SF11572,Tamil Nadu,Raichur,Cotton,Rabi,11.85,365.3,24.0,64.0,5.2,6.72,33.3,96.4,91.9,114.3,Drip,311.5,6.89,0.77,1.7,20.14,63489,913688,1278668,364980,6968,2.89,45.4,28.543765856344262,107904.47257383967,77104.47257383967,30800.0,1.69957805907173,Profitable
SF11573,Punjab,Indore,Wheat,Rabi,9.24,720.6,23.6,51.9,7.1,6.82,21.5,116.4,72.6,112.3,Sprinkler,138.7,6.29,0.86,3.16,29.2,23135,659835,675542,15707,3958,7.377,52.4,2.3250959969920446,73110.60606060606,71410.71428571429,1699.891774891775,3.16017316017316,Profitable
SF11574,Madhya Pradesh,Krishna,Groundnut,Kharif,14.7,1098.9,29.3,86.8,5.3,8.4,27.5,123.2,57.1,46.9,Sprinkler,210.3,5.35,0.65,0.3,4.41,52960,1118092,233554,-884538,6285,0.702,66.2,-378.72954434520494,15888.027210884355,76060.68027210885,-60172.65306122449,0.30000000000000004,Loss-making
SF11575,Madhya Pradesh,Krishna,Wheat,Rabi,11.47,491.5,25.6,61.6,7.3,6.45,25.8,107.8,33.4,103.9,Rainfed,211.0,5.3,0.89,2.73,31.31,25948,789587,812432,22845,3307,9.468,36.0,2.811927644405932,70831.037489102,68839.31996512641,1991.7175239755884,2.7297297297297294,Profitable
SF11576,Gujarat,Nashik,Rice,Kharif,10.02,902.1,29.1,65.5,9.3,6.64,33.1,132.3,48.3,85.4,Rainfed,174.5,0.5,0.89,3.15,31.56,21815,492498,688481,195983,9867,3.199,66.1,28.465999787938955,68710.67864271457,49151.49700598803,19559.18163672655,3.1497005988023954,Profitable
SF11577,Punjab,Ludhiana,Groundnut,Kharif,12.79,866.5,28.9,53.0,6.2,7.01,22.2,87.7,76.1,121.1,Rainfed,168.3,5.51,0.81,1.77,22.64,53220,814476,1204901,390425,3063,7.391,44.5,32.40307709928036,94206.48944487881,63680.688037529326,30525.801407349492,1.7701329163408914,Profitable
SF11578,Telangana,Ludhiana,Rice,Zaid,11.33,214.8,28.3,59.8,8.0,6.37,21.2,70.7,50.6,86.3,Sprinkler,171.1,1.83,0.75,2.76,31.27,25808,741282,807016,65734,14837,2.108,56.2,8.145315582342853,71228.24360105913,65426.47837599294,5801.765225066196,2.759929390997352,Profitable
SF11579,Maharashtra,Raichur,Chilli,Kharif,0.6,634.4,27.6,87.6,5.6,5.68,27.7,123.6,74.9,88.9,Rainfed,179.9,6.16,0.77,0.69,0.41,96669,35174,39634,4460,260,1.577,59.6,11.252964626330927,66056.66666666667,58623.333333333336,7433.333333333334,0.6833333333333333,Profitable
SF11580,Tamil Nadu,Rajkot,Pulses,Rabi,5.29,463.1,22.6,55.8,6.6,6.01,29.2,89.8,25.7,119.6,Flood,219.8,6.99,0.73,0.7,3.7,71382,376315,264113,-112202,2134,1.734,23.2,-42.48257374684321,49926.843100189035,71137.05103969754,-21210.207939508506,0.6994328922495274,Loss-making
SF11581,Karnataka,Rajkot,Cotton,Rabi,11.65,293.3,18.8,59.0,5.4,6.17,33.6,154.1,51.0,79.8,Flood,125.7,4.64,0.84,0.88,10.25,69359,795403,710930,-84473,11472,0.893,38.5,-11.882041832529222,61024.03433476395,68274.9356223176,-7250.901287553648,0.8798283261802575,Loss-making
SF11582,Karnataka,Krishna,Cotton,Rabi,0.93,536.0,27.1,75.7,8.1,7.5,31.0,111.5,38.1,119.5,Flood,179.1,0.84,0.89,0.82,0.76,57158,56442,43440,-13002,871,0.873,63.9,-29.93093922651934,46709.67741935483,60690.32258064516,-13980.645161290322,0.8172043010752688,Loss-making
SF11583,Tamil Nadu,Warangal,Maize,Rabi,0.92,399.0,21.3,58.9,8.0,5.99,20.9,64.7,64.1,121.5,Drip,207.4,5.22,0.77,2.13,1.96,24192,59388,47416,-11972,428,4.579,47.1,-25.248861143917665,51539.13043478261,64552.17391304347,-13013.043478260868,2.1304347826086953,Loss-making
SF11584,Madhya Pradesh,Raichur,Cotton,Kharif,14.8,897.7,25.6,66.3,7.5,6.75,27.7,125.6,55.7,98.7,Rainfed,201.8,1.18,0.69,1.44,21.31,60601,740462,1291407,550945,5148,4.139,63.0,42.66238296679513,87257.22972972972,50031.21621621621,37226.01351351351,1.4398648648648646,Profitable
SF11585,Karnataka,Erode,Sugarcane,Rabi,9.95,394.0,21.4,58.8,7.8,7.17,32.1,131.7,53.7,122.0,Flood,222.8,5.6,0.78,45.46,452.33,3872,811945,1751422,939477,22625,19.992,39.8,53.6408130079444,176022.31155778895,81602.51256281408,94419.79899497489,45.46030150753769,Profitable
SF11586,Madhya Pradesh,Indore,Maize,Rabi,1.51,339.6,20.7,56.2,7.8,8.15,24.5,120.4,65.3,77.6,Drip,107.7,3.5,0.88,0.3,0.45,19629,81699,8833,-72866,837,0.538,34.3,-824.9292426129286,5849.6688741721855,54105.29801324503,-48255.629139072844,0.2980132450331126,Loss-making
SF11587,Madhya Pradesh,Nalgonda,Rice,Rabi,2.18,486.2,21.6,65.2,7.9,6.43,25.9,118.3,39.9,72.4,Drip,40.0,3.02,1.0,3.35,7.3,22436,118235,163783,45548,2794,2.613,54.3,27.809968067503952,75129.81651376146,54236.23853211009,20893.577981651375,3.348623853211009,Profitable
SF11588,Tamil Nadu,Nashik,Maize,Kharif,12.05,1093.5,30.0,73.2,7.2,6.52,23.8,80.0,70.0,124.7,Sprinkler,153.1,5.8,0.69,3.73,44.95,19834,805762,891538,85776,6697,6.712,59.1,9.621126637339069,73986.5560165975,66868.21576763486,7118.340248962655,3.7302904564315353,Profitable
SF11589,Karnataka,Krishna,Pulses,Rabi,6.32,465.8,24.8,53.7,6.7,7.16,15.2,76.6,32.8,125.6,Rainfed,215.1,5.98,0.96,0.91,5.75,60071,398121,345408,-52713,1080,5.324,40.1,-15.261082545858812,54653.16455696202,62993.82911392405,-8340.664556962025,0.9098101265822784,Loss-making
SF11590,Maharashtra,Nalgonda,Chilli,Kharif,5.31,864.0,26.1,67.7,7.9,6.37,39.4,143.8,71.8,142.9,Drip,152.0,1.37,0.8,2.64,14.02,105943,301782,1485321,1183539,2750,5.098,63.9,79.682371689352,279721.4689265537,56832.768361581926,222888.70056497178,2.64030131826742,Profitable
SF11591,Maharashtra,Erode,Rice,Kharif,4.35,742.9,26.8,63.6,6.7,5.82,35.7,117.8,52.0,64.9,Flood,213.0,1.54,0.79,1.55,6.74,22032,283583,148496,-135087,8006,0.842,59.1,-90.97012714147182,34137.011494252874,65191.49425287357,-31054.482758620692,1.5494252873563221,Loss-making
SF11592,Karnataka,Warangal,Wheat,Zaid,8.99,482.1,32.6,51.8,8.9,6.13,21.1,111.9,72.2,115.5,Flood,294.2,4.18,0.86,1.48,13.31,26643,593665,354618,-239047,6233,2.135,44.2,-67.40971975477838,39445.828698553945,66036.15127919911,-26590.32258064516,1.4805339265850945,Loss-making
SF11593,Tamil Nadu,Indore,Groundnut,Zaid,11.15,80.0,31.8,61.8,8.6,5.56,19.8,79.2,59.7,75.6,Drip,128.5,5.88,0.96,0.3,3.34,56964,579752,190260,-389492,4729,0.706,32.3,-204.71565226532115,17063.67713004484,51995.69506726457,-34932.01793721973,0.29955156950672646,Loss-making
SF11594,Andhra Pradesh,Krishna,Pulses,Rabi,14.11,411.6,26.3,58.5,8.2,6.61,27.8,104.1,69.3,118.6,Drip,217.0,5.08,0.95,1.6,22.58,91070,853156,2056361,1203205,4174,5.41,32.7,58.51137032845887,145737.84549964566,60464.63501063076,85273.21048901489,1.6002834868887312,Profitable
SF11595,Karnataka,Indore,Wheat,Kharif,7.1,814.9,27.9,72.2,6.5,6.66,33.8,136.8,41.5,86.5,Flood,134.9,5.14,0.9,2.83,20.09,24771,401230,497649,96419,5519,3.64,60.6,19.37490078348394,70091.40845070423,56511.2676056338,13580.140845070424,2.8295774647887324,Profitable
SF11596,Telangana,Warangal,Chilli,Kharif,4.43,846.7,26.5,70.7,8.6,6.13,29.0,91.5,62.0,91.6,Sprinkler,159.8,3.47,0.86,1.96,8.68,102593,235214,890507,655293,2790,3.111,56.8,73.58650746147981,201017.381489842,53095.71106094809,147921.6704288939,1.959367945823928,Profitable
SF11597,Madhya Pradesh,Warangal,Cotton,Rabi,6.4,661.3,22.6,58.6,8.3,6.46,27.5,86.8,35.4,147.7,Drip,160.0,3.59,0.79,1.66,10.62,67268,432770,714386,281616,4531,2.344,53.3,39.42070533297125,111622.8125,67620.3125,44002.5,1.6593749999999998,Profitable
SF11598,Madhya Pradesh,Nalgonda,Chilli,Rabi,6.5,301.9,21.2,86.0,7.8,7.1,19.9,81.5,57.7,126.3,Rainfed,245.7,8.59,0.9,1.66,10.79,98658,524144,1064520,540376,2130,5.066,38.7,50.76240934881449,163772.3076923077,80637.53846153847,83134.76923076923,1.66,Profitable
SF11599,Telangana,Rajkot,Chilli,Kharif,10.24,675.6,26.0,65.4,6.1,5.77,33.8,68.0,42.5,127.9,Sprinkler,221.4,4.24,0.97,0.95,9.73,90514,718521,880701,162180,6479,1.502,55.5,18.414876331467774,86005.95703125,70168.06640625,15837.890625,0.9501953125,Profitable
SF11600,Tamil Nadu,Ludhiana,Rice,Zaid,10.73,131.4,34.4,47.2,6.1,6.21,23.6,101.3,66.2,113.8,Flood,266.8,5.22,0.97,1.5,16.1,23383,893586,376466,-517120,22513,0.715,51.5,-137.36167409540303,35085.36812674744,83279.21714818267,-48193.84902143523,1.500465983224604,Loss-making
SF11601,Madhya Pradesh,Raichur,Chilli,Kharif,13.93,805.4,31.1,63.3,7.4,7.96,28.7,122.1,61.2,135.0,Flood,279.6,8.3,0.93,0.37,5.15,104406,1101858,537691,-564167,11950,0.431,38.0,-104.92401769789711,38599.497487437184,79099.64106245514,-40500.143575017944,0.3697056712132089,Loss-making
SF11602,Gujarat,Raichur,Rice,Rabi,6.59,381.4,25.6,46.6,7.0,6.59,20.2,183.4,86.0,44.8,Rainfed,186.6,2.63,1.0,3.24,21.35,21746,410209,464277,54068,5993,3.562,53.3,11.645633964206713,70451.74506828528,62247.19271623672,8204.552352048559,3.2397572078907437,Profitable
SF11603,Tamil Nadu,Ludhiana,Pulses,Rabi,7.4,186.1,24.8,53.9,8.2,7.76,23.5,118.1,21.2,73.1,Sprinkler,202.6,4.62,0.94,0.3,2.22,61635,448968,136830,-312138,2689,0.826,49.0,-228.12102609076956,18490.54054054054,60671.351351351346,-42180.810810810806,0.3,Loss-making
SF11604,Telangana,Ludhiana,Rice,Rabi,13.05,284.8,23.5,45.6,6.7,7.49,38.7,121.6,80.5,116.7,Rainfed,281.4,0.5,0.94,1.24,16.18,22061,880921,356947,-523974,9694,1.669,40.6,-146.79322140261718,27352.260536398466,67503.52490421456,-40151.26436781609,1.239846743295019,Loss-making
SF11605,Maharashtra,Ludhiana,Rice,Kharif,5.91,1054.3,28.8,73.2,7.4,6.28,28.0,140.0,49.2,126.9,Flood,244.0,3.08,0.82,2.87,16.96,19899,460200,337487,-122713,10864,1.561,61.3,-36.36080797186262,57104.399323181045,77868.02030456852,-20763.620981387478,2.8697123519458545,Loss-making
SF11606,Karnataka,Guntur,Rice,Kharif,5.29,730.0,26.8,48.7,8.0,6.7,32.3,122.2,61.8,99.5,Rainfed,320.7,4.96,0.98,4.49,23.75,17862,377477,424222,46745,4601,5.162,49.3,11.018994771605433,80193.19470699433,71356.71077504726,8836.48393194707,4.489603024574669,Profitable
SF11607,Tamil Nadu,Warangal,Cotton,Rabi,11.19,178.6,28.1,49.6,8.0,8.4,21.7,117.2,45.2,118.7,Rainfed,204.0,1.23,0.98,0.3,3.36,65757,518592,220944,-297648,5267,0.638,41.5,-134.71648924614382,19744.772117962468,46344.235924932975,-26599.46380697051,0.3002680965147453,Loss-making
SF11608,Tamil Nadu,Erode,Maize,Rabi,2.08,482.5,22.4,49.4,7.2,6.04,20.3,119.5,30.5,92.6,Sprinkler,141.7,2.85,0.9,2.64,5.49,17480,128514,95965,-32549,1404,3.91,14.2,-33.917574115562964,46137.01923076923,61785.57692307692,-15648.557692307691,2.639423076923077,Loss-making
SF11609,Gujarat,Nashik,Rice,Rabi,4.87,475.3,21.5,54.6,6.3,5.98,21.1,121.0,78.7,95.0,Flood,175.6,4.9,0.85,1.66,8.08,20484,287747,165511,-122236,10789,0.749,46.8,-73.85370156666325,33985.83162217659,59085.62628336756,-25099.794661190965,1.6591375770020533,Loss-making
SF11610,Madhya Pradesh,Rajkot,Chilli,Rabi,1.82,436.6,20.8,55.0,8.1,5.2,20.6,44.5,63.2,51.7,Flood,267.2,7.01,0.78,0.3,0.55,114084,137534,62746,-74788,1547,0.356,33.0,-119.1916616198642,34475.82417582417,75568.13186813187,-41092.30769230769,0.30219780219780223,Loss-making
SF11611,Maharashtra,Raichur,Cotton,Rabi,7.87,437.0,21.1,58.8,7.1,6.77,24.0,94.9,58.7,110.8,Rainfed,252.1,1.62,0.88,1.28,10.07,84443,597250,850341,253091,3039,3.314,39.2,29.763471360313098,108048.41168996188,75889.45362134688,32158.958068614993,1.2795425667090217,Profitable
SF11612,Telangana,Warangal,Wheat,Kharif,11.92,906.7,23.4,71.4,8.4,6.42,34.0,126.4,59.4,72.8,Sprinkler,229.9,8.34,0.98,2.13,25.39,21152,869542,537049,-332493,6066,4.186,54.3,-61.91111053181368,45054.44630872483,72948.15436241611,-27893.708053691276,2.1300335570469797,Loss-making
SF11613,Telangana,Indore,Rice,Kharif,8.43,692.3,30.5,70.4,7.5,6.44,30.1,116.5,68.0,113.7,Flood,77.5,3.77,0.81,3.81,32.12,21640,445272,695077,249805,17254,1.862,68.2,35.939183716336466,82452.78766310796,52819.92882562278,29632.85883748517,3.8102016607354683,Profitable
SF11614,Andhra Pradesh,Nalgonda,Maize,Rabi,6.22,344.1,20.3,51.7,7.3,7.66,26.4,114.6,65.7,134.9,Drip,138.2,6.97,0.85,1.19,7.4,24216,374470,179198,-195272,3137,2.359,14.8,-108.96996618265828,28809.967845659165,60204.18006430868,-31394.212218649518,1.189710610932476,Loss-making
SF11615,Gujarat,Guntur,Maize,Zaid,8.27,191.5,37.2,56.3,8.9,6.75,15.0,97.9,61.2,88.4,Rainfed,135.5,4.84,0.69,1.89,15.63,20202,548305,315757,-232548,2958,5.284,54.0,-73.64777344603604,38181.015719467956,66300.48367593712,-28119.46795646917,1.889963724304716,Loss-making
SF11616,Telangana,Guntur,Wheat,Kharif,14.3,1203.8,30.6,53.1,7.6,7.49,38.6,137.3,56.2,131.7,Flood,244.5,5.4,0.7,1.19,17.02,24903,1027084,423849,-603235,10454,1.628,47.6,-142.32309147833308,29639.790209790208,71824.05594405594,-42184.26573426573,1.1902097902097901,Loss-making
SF11617,Madhya Pradesh,Nashik,Sugarcane,Zaid,14.9,498.0,28.6,57.3,9.6,7.0,13.1,110.3,75.7,115.6,Drip,267.1,4.22,0.7,64.21,956.73,3661,1152599,3502589,2349990,19708,48.545,37.6,67.09294182103581,235073.08724832215,77355.63758389262,157717.44966442953,64.21006711409396,Profitable
SF11618,Andhra Pradesh,Nalgonda,Cotton,Kharif,2.13,614.7,29.4,71.2,5.6,7.55,24.9,131.7,24.7,125.2,Sprinkler,216.1,2.75,0.97,0.93,1.98,67429,180157,133509,-46648,1410,1.404,53.1,-34.93996659401239,62680.28169014085,84580.75117370892,-21900.469483568075,0.9295774647887324,Loss-making
SF11619,Punjab,Ludhiana,Pulses,Kharif,13.66,1137.4,30.5,68.0,8.2,5.33,36.5,165.3,44.8,113.7,Flood,179.6,3.3,0.7,0.3,4.1,70451,737205,288849,-448356,5390,0.761,62.8,-155.22158636519427,21145.607613469983,53968.15519765739,-32822.54758418741,0.3001464128843338,Loss-making
SF11620,Punjab,Erode,Maize,Rabi,6.67,757.2,18.9,70.6,7.7,7.04,24.8,111.3,68.6,116.5,Flood,172.5,2.81,0.68,2.93,19.54,21065,422800,411610,-11190,5534,3.531,44.6,-2.7185928427394863,61710.64467766117,63388.30584707646,-1677.6611694152923,2.929535232383808,Loss-making
SF11621,Karnataka,Guntur,Maize,Kharif,7.59,889.7,27.7,69.6,7.2,6.77,34.3,87.8,52.3,122.3,Sprinkler,235.1,4.46,0.89,5.7,43.26,21497,514811,929960,415149,4520,9.571,52.0,44.64159748806401,122524.3741765481,67827.53623188406,54696.83794466403,5.699604743083004,Profitable
SF11622,Madhya Pradesh,Raichur,Cotton,Zaid,1.09,80.0,27.5,46.4,8.4,6.48,22.9,61.0,78.1,117.9,Drip,40.0,1.84,0.9,1.22,1.33,62571,69232,83219,13987,733,1.814,44.8,16.807459834893475,76347.70642201834,63515.59633027523,12832.110091743118,1.2201834862385321,Profitable
SF11623,Gujarat,Nalgonda,Wheat,Rabi,2.39,584.3,19.3,50.3,7.5,6.8,19.4,105.3,80.4,129.0,Sprinkler,161.5,7.27,0.83,3.04,7.27,23796,156988,172997,16009,1131,6.428,41.6,9.253917697994762,72383.6820083682,65685.35564853557,6698.326359832636,3.0418410041841,Profitable
SF11624,Andhra Pradesh,Ludhiana,Wheat,Rabi,4.42,381.7,23.2,51.8,9.1,5.95,27.5,110.4,47.7,85.3,Rainfed,230.7,5.37,0.71,1.17,5.17,24639,327615,127384,-200231,1453,3.558,35.0,-157.18693085473842,28819.909502262442,74121.0407239819,-45301.13122171946,1.169683257918552,Loss-making
SF11625,Punjab,Krishna,Maize,Kharif,4.05,794.4,25.8,82.0,6.1,7.03,24.6,111.2,88.4,60.9,Flood,232.9,4.46,0.79,3.11,12.6,19614,309927,247136,-62791,3361,3.749,52.6,-25.407467952868057,61021.234567901236,76525.18518518518,-15503.950617283952,3.111111111111111,Loss-making
SF11626,Gujarat,Ludhiana,Groundnut,Kharif,4.59,975.9,30.2,79.8,5.4,6.78,29.2,127.5,53.1,156.7,Rainfed,112.4,4.74,0.71,1.64,7.53,61704,235611,464631,229020,1113,6.765,59.1,49.2907274805168,101226.79738562091,51331.37254901961,49895.424836601305,1.6405228758169936,Profitable
SF11627,Gujarat,Nashik,Cotton,Zaid,14.57,345.6,31.7,61.1,9.3,6.13,13.7,70.2,43.3,105.9,Rainfed,222.5,3.61,0.73,0.54,7.87,71557,969796,563154,-406642,6293,1.251,46.6,-72.20795732606001,38651.6129032258,66561.153054221,-27909.540150995195,0.5401509951956074,Loss-making
SF11628,Punjab,Rajkot,Maize,Kharif,3.17,584.3,27.7,75.7,8.4,6.58,36.0,132.3,38.8,37.8,Rainfed,231.2,4.46,0.83,3.85,12.2,19300,238432,235460,-2972,984,12.398,48.0,-1.2622101418499958,74277.60252365931,75215.14195583596,-937.5394321766562,3.8485804416403786,Loss-making
SF11629,Telangana,Krishna,Wheat,Rabi,9.08,269.1,21.7,48.3,7.9,7.04,22.8,150.1,15.0,131.8,Flood,89.5,6.4,0.91,1.89,17.16,26522,614500,455118,-159382,6660,2.577,38.3,-35.01992889756063,50123.12775330396,67676.21145374449,-17553.08370044053,1.8898678414096917,Loss-making
SF11630,Andhra Pradesh,Erode,Rice,Rabi,10.79,367.5,24.4,50.7,8.4,8.09,22.7,89.8,61.8,99.7,Flood,237.6,4.17,0.98,0.3,3.24,22938,745534,74319,-671215,17312,0.187,29.0,-903.1539713935871,6887.766450417053,69094.90268767378,-62207.136237256724,0.3002780352177943,Loss-making
SF11631,Andhra Pradesh,Ludhiana,Wheat,Rabi,11.51,686.9,22.3,52.6,8.0,7.53,22.1,140.0,61.8,104.2,Rainfed,203.6,5.54,0.96,1.16,13.35,28949,776014,386469,-389545,3565,3.745,46.0,-100.79592412328027,33576.80278019114,67420.85143353605,-33844.048653344915,1.159860990443093,Loss-making
SF11632,Maharashtra,Erode,Wheat,Kharif,11.73,760.6,25.2,83.2,8.7,6.75,35.2,135.9,72.1,113.7,Drip,202.4,2.62,0.68,3.92,45.98,21802,779225,1002456,223231,4456,10.319,71.8,22.26840878801663,85460.86956521739,66430.0937766411,19030.7757885763,3.9198635976129577,Profitable
SF11633,Gujarat,Indore,Pulses,Rabi,8.53,403.0,26.0,64.9,8.5,5.71,25.0,143.6,56.2,112.4,Drip,205.9,5.1,0.96,0.51,4.35,77680,474381,337908,-136473,2694,1.615,33.0,-40.387620299016305,39614.067995310674,55613.247362250884,-15999.179366940212,0.5099648300117233,Loss-making
SF11634,Gujarat,Krishna,Wheat,Rabi,7.35,372.7,25.7,64.0,8.7,6.53,29.4,79.4,64.4,128.2,Rainfed,42.0,8.47,0.68,2.36,17.35,18309,428044,317661,-110383,2093,8.29,29.3,-34.74867862280859,43219.18367346939,58237.27891156463,-15018.095238095239,2.360544217687075,Loss-making
SF11635,Maharashtra,Ludhiana,Chilli,Zaid,9.52,410.1,32.7,56.3,6.9,7.41,17.0,136.4,77.8,81.5,Flood,213.7,3.64,0.71,1.0,9.52,108739,693316,1035195,341879,8873,1.073,40.7,33.02556523167133,108738.9705882353,72827.31092436975,35911.65966386555,1.0,Profitable
SF11636,Karnataka,Guntur,Groundnut,Kharif,12.37,1054.3,28.0,72.0,5.9,5.2,30.4,129.5,79.9,140.9,Sprinkler,335.0,4.79,0.94,0.3,3.71,62054,979898,230220,-749678,5658,0.656,59.8,-325.63547910694115,18611.15602263541,79215.68310428456,-60604.527081649154,0.29991915925626517,Loss-making
SF11637,Telangana,Warangal,Maize,Kharif,9.99,1266.2,24.8,81.6,7.5,7.18,25.7,102.4,48.8,81.9,Flood,195.7,9.47,0.86,2.27,22.68,19427,844569,440604,-403965,6395,3.547,38.7,-91.68436963804233,44104.504504504504,84541.44144144144,-40436.93693693694,2.27027027027027,Loss-making
SF11638,Tamil Nadu,Ludhiana,Pulses,Rabi,9.19,400.2,27.4,60.8,6.6,6.01,18.5,101.3,45.5,119.8,Sprinkler,269.3,7.35,0.97,0.66,6.07,68964,714821,418611,-296210,3287,1.847,44.0,-70.76020458134163,45550.70729053319,77782.48095756257,-32231.77366702938,0.660500544069641,Loss-making
SF11639,Maharashtra,Ludhiana,Sugarcane,Rabi,14.6,546.2,21.3,53.3,6.5,6.51,29.4,99.5,50.7,120.0,Flood,219.0,6.0,0.9,60.98,890.31,3654,935528,3253193,2317665,29834,29.842,35.6,71.24277594351149,222821.43835616438,64077.260273972606,158744.1780821918,60.98013698630137,Profitable
SF11640,Andhra Pradesh,Erode,Rice,Kharif,5.84,724.6,25.8,72.1,8.2,6.28,33.4,107.1,70.9,85.0,Drip,40.0,4.26,0.91,3.58,20.91,19650,288836,410882,122046,8288,2.523,57.2,29.703418499715244,70356.50684931508,49458.219178082196,20898.287671232876,3.5804794520547945,Profitable
SF11641,Maharashtra,Erode,Wheat,Rabi,3.01,422.2,21.4,59.7,8.5,6.96,27.4,70.4,58.9,77.0,Flood,76.7,3.17,0.95,2.51,7.56,25411,166822,192107,25285,2066,3.659,40.9,13.16193579619691,63822.92358803987,55422.59136212625,8400.332225913622,2.511627906976744,Profitable
SF11642,Telangana,Nashik,Rice,Kharif,3.55,905.7,27.4,74.2,8.1,7.18,31.7,185.6,65.5,100.2,Flood,227.6,3.68,0.72,3.73,13.24,23961,237088,317244,80156,7035,1.882,58.3,25.266356495315907,89364.50704225352,66785.35211267606,22579.154929577468,3.7295774647887328,Profitable
SF11643,Madhya Pradesh,Ludhiana,Rice,Rabi,2.64,593.7,24.2,60.3,9.1,7.19,22.6,68.3,42.7,124.7,Flood,224.3,6.11,0.75,2.39,6.31,26246,176788,165612,-11176,5520,1.143,40.1,-6.748303263048571,62731.81818181818,66965.1515151515,-4233.333333333333,2.3901515151515147,Loss-making
SF11644,Karnataka,Indore,Wheat,Kharif,10.91,891.5,28.2,74.8,8.5,7.17,34.4,116.2,58.9,125.2,Flood,121.5,5.95,0.66,2.29,24.98,20638,826296,515537,-310759,6795,3.676,53.5,-60.27869968595853,47253.620531622364,75737.48854262145,-28483.868010999082,2.2896425297891843,Loss-making
